transaction_id,category,budget,amount,category_match,quantity_match,time_match,merchant_trust,historical_success,previous_violations,intent_similarity,violation_type,authorized
TXN03049,groceries,29923,10731,1,1,1,0.5,0.49,2,0.84,none,1
TXN03050,laptop,4790,2257,1,1,1,0.88,0.86,1,0.91,none,1
TXN03051,headphones,32888,11550,1,1,1,0.4,0.66,4,0.93,none,1
TXN03052,groceries,50805,19751,1,1,1,0.64,0.98,5,0.85,none,1
TXN03053,books,87390,75243,1,1,1,0.65,0.61,0,0.98,none,1
TXN03054,flight,28565,11358,1,1,1,0.37,0.87,5,0.97,none,1
TXN03055,groceries,47281,32929,1,1,0,0.43,0.67,1,0.64,time_violation,0
TXN03056,flight,9337,5989,1,1,1,1.0,0.59,2,0.84,none,1
TXN03057,shoes,65095,36179,1,1,1,0.57,0.96,3,0.92,none,1
TXN03058,groceries,35102,23094,1,1,1,0.71,0.5,2,0.96,none,1
TXN03059,hotel,93819,36047,1,1,1,0.51,0.78,2,0.8,none,1
TXN03060,groceries,76837,54508,1,1,1,0.57,0.96,0,0.27,merchant_violation,0
TXN03061,laptop,56273,46452,1,1,1,0.91,0.83,1,0.92,none,1
TXN03062,shoes,97953,30879,1,1,1,0.61,0.87,2,0.94,none,1
TXN03063,hotel,19151,10631,1,1,1,0.61,0.87,2,0.65,merchant_violation,0
TXN03064,headphones,20312,10255,1,1,1,0.65,0.73,5,0.99,none,1
TXN03065,laptop,38601,37857,1,1,1,0.81,0.68,1,0.87,none,1
TXN03066,hotel,92503,57469,1,1,1,0.44,0.79,4,0.83,none,1
TXN03067,hotel,60347,53625,1,1,1,0.96,0.97,1,0.84,none,1
TXN03068,headphones,91887,78044,1,1,1,0.49,0.44,3,0.44,merchant_violation,0
TXN03069,books,2540,1485,1,1,1,0.45,0.48,4,0.89,none,1
TXN03070,laptop,15788,14866,0,1,1,0.88,0.42,0,0.65,category_mismatch,0
TXN03071,hotel,66978,26024,1,1,1,0.87,0.86,4,0.84,none,1
TXN03072,shoes,56425,43615,1,1,1,0.57,0.97,4,0.83,none,1
TXN03073,groceries,66374,49561,1,1,1,0.79,0.63,2,0.93,none,1
TXN03074,hotel,80506,74343,1,1,1,0.91,0.76,0,0.91,none,1
TXN03075,flight,55959,63529,1,1,1,0.43,0.56,2,0.58,budget_violation,0
TXN03076,smartphone,74914,42097,1,1,1,0.88,0.98,0,0.82,none,1
TXN03077,flight,39243,24826,1,1,1,0.85,0.72,5,0.98,none,1
TXN03078,laptop,71895,32476,1,1,1,0.67,0.71,5,0.95,none,1
TXN03079,laptop,38465,42155,1,1,1,0.34,0.55,2,0.4,budget_violation,0
TXN03080,flight,10941,9666,1,1,1,0.43,0.78,0,0.85,none,1
TXN03081,shoes,63562,33293,1,1,1,0.65,0.52,4,0.93,none,1
TXN03082,smartphone,53863,28139,1,1,1,0.5,0.47,3,0.91,none,1
TXN03083,laptop,12955,9401,1,1,1,0.41,0.68,5,0.82,none,1
TXN03084,shoes,64403,38973,1,1,1,0.37,0.71,3,0.88,none,1
TXN03085,groceries,15787,11603,1,1,1,0.88,0.66,4,0.57,merchant_violation,0
TXN03086,shoes,88031,46906,1,1,0,0.91,0.83,0,0.37,time_violation,0
TXN03087,shoes,50142,41207,1,0,1,0.35,0.61,2,0.42,quantity_violation,0
TXN03088,headphones,72490,40255,1,1,1,0.47,0.55,5,0.92,none,1
TXN03089,headphones,38000,31529,1,1,0,0.37,0.94,5,0.44,time_violation,0
TXN03090,laptop,9720,6586,1,1,1,0.49,0.66,4,0.9,none,1
TXN03091,shoes,1563,1318,1,1,1,0.3,0.87,2,0.84,none,1
TXN03092,books,24431,13900,1,1,1,0.71,0.89,1,0.85,none,1
TXN03093,smartphone,84620,69139,1,1,1,0.34,0.59,4,0.87,none,1
TXN03094,hotel,56898,28574,0,1,1,0.68,0.89,0,0.47,category_mismatch,0
TXN03095,books,17392,15472,1,1,1,0.75,0.86,1,0.91,none,1
TXN03096,headphones,64410,40475,1,1,1,0.94,0.97,0,0.82,none,1
TXN03097,hotel,19377,15216,1,1,1,0.64,0.7,3,0.84,none,1
TXN03098,laptop,2129,762,1,1,1,0.35,0.9,5,0.97,none,1
TXN03099,headphones,26357,19620,1,0,1,0.92,0.98,2,0.57,quantity_violation,0
TXN03100,books,91667,90733,1,1,1,0.37,0.77,5,0.98,none,1
TXN03101,smartphone,89847,66633,1,1,1,0.38,0.62,4,0.89,none,1
TXN03102,groceries,53774,31441,1,1,1,0.33,0.77,5,0.88,none,1
TXN03103,shoes,26529,13477,1,0,1,0.73,0.62,1,0.67,quantity_violation,0
TXN03104,hotel,19141,10831,1,1,1,0.8,0.52,3,0.92,none,1
TXN03105,headphones,17670,12468,1,1,1,0.83,0.55,4,0.94,none,1
TXN03106,books,3785,1889,1,1,1,0.77,0.65,0,0.87,none,1
TXN03107,smartphone,11828,6270,1,1,1,0.82,0.46,0,0.88,none,1
TXN03108,headphones,55926,28877,1,1,1,0.58,0.74,5,0.3,merchant_violation,0
TXN03109,hotel,62436,44860,1,1,1,0.9,0.95,1,0.84,none,1
TXN03110,hotel,67532,30045,1,1,1,0.64,0.45,1,0.82,none,1
TXN03111,groceries,62865,54864,1,1,1,0.57,0.98,5,0.9,none,1
TXN03112,groceries,84043,41898,1,1,1,0.88,0.89,0,0.98,none,1
TXN03113,smartphone,65861,57437,1,1,1,0.59,0.62,4,0.83,none,1
TXN03114,groceries,71611,64508,1,1,1,0.71,0.5,5,0.9,none,1
TXN03115,headphones,39023,61145,1,1,1,0.81,0.79,0,0.47,budget_violation,0
TXN03116,laptop,12319,10131,1,1,1,0.85,0.59,4,0.8,none,1
TXN03117,flight,37674,28170,0,1,1,0.38,0.97,1,0.56,category_mismatch,0
TXN03118,shoes,31732,18866,1,1,1,0.76,0.53,4,0.94,none,1
TXN03119,shoes,2686,2934,1,1,1,0.33,0.43,4,0.49,budget_violation,0
TXN03120,smartphone,73488,27908,1,1,1,0.3,0.96,4,0.99,none,1
TXN03121,headphones,70039,67507,1,1,1,0.54,0.97,0,0.87,none,1
TXN03122,headphones,82919,60957,1,1,1,0.46,0.95,5,0.84,none,1
TXN03123,books,55677,26151,1,1,1,0.59,0.5,5,0.8,none,1
TXN03124,smartphone,19393,14972,1,1,1,0.6,0.44,4,0.86,none,1
TXN03125,books,92410,77474,1,1,1,0.89,0.92,5,0.84,none,1
TXN03126,smartphone,5762,4474,1,1,1,0.96,0.8,5,0.85,none,1
TXN03127,groceries,66168,47856,1,1,1,0.73,0.57,1,0.82,none,1
TXN03128,smartphone,98910,75872,1,1,1,0.72,0.68,3,0.95,none,1
TXN03129,flight,85887,116304,1,1,1,0.64,0.69,0,0.45,budget_violation,0
TXN03130,books,53183,20618,1,1,1,0.67,0.89,1,0.88,none,1
TXN03131,shoes,57681,53887,1,1,1,0.77,0.41,5,0.93,none,1
TXN03132,headphones,61278,25756,1,1,1,0.41,0.66,3,0.89,none,1
TXN03133,laptop,75694,33025,1,1,1,0.75,0.45,3,1.0,none,1
TXN03134,flight,23152,19401,1,1,1,0.8,0.98,0,0.43,merchant_violation,0
TXN03135,shoes,42679,15975,1,1,1,0.53,0.77,3,0.89,none,1
TXN03136,groceries,43299,38326,1,1,1,0.57,0.41,1,0.98,none,1
TXN03137,flight,98262,51288,1,1,1,0.95,0.95,2,0.82,none,1
TXN03138,books,15334,12980,1,1,1,0.53,0.73,1,0.91,none,1
TXN03139,headphones,78362,70845,1,1,1,0.91,0.61,0,0.91,none,1
TXN03140,books,11522,10243,1,1,1,0.52,0.66,0,0.97,none,1
TXN03141,flight,6713,3972,1,1,1,0.49,0.82,1,0.46,merchant_violation,0
TXN03142,books,74554,48004,1,1,1,0.75,1.0,5,0.85,none,1
TXN03143,laptop,19519,6101,1,1,1,0.37,0.93,2,0.93,none,1
TXN03144,smartphone,85377,75552,1,1,1,0.33,0.57,4,0.95,none,1
TXN03145,laptop,53625,38637,1,1,1,0.4,0.51,1,0.97,none,1
TXN03146,groceries,80262,122438,1,1,1,0.31,0.5,0,0.21,budget_violation,0
TXN03147,books,84746,76796,0,1,1,0.85,0.94,5,0.56,category_mismatch,0
TXN03148,headphones,35021,24583,1,1,1,0.55,0.68,5,0.93,none,1
TXN03149,laptop,92394,59720,1,1,1,0.85,0.46,5,0.95,none,1
TXN03150,hotel,52252,50826,1,1,1,0.56,0.64,3,0.85,none,1
TXN03151,groceries,72139,61483,1,1,1,0.55,0.58,2,0.84,none,1
TXN03152,flight,95968,79428,1,1,0,0.93,0.99,5,0.61,time_violation,0
TXN03153,flight,68385,51517,1,0,1,0.85,0.74,1,0.53,quantity_violation,0
TXN03154,flight,86840,52127,1,1,1,0.41,0.65,3,0.84,none,1
TXN03155,groceries,40284,18862,1,1,1,0.32,0.8,3,0.89,none,1
TXN03156,books,1599,1488,1,1,1,0.5,0.5,5,0.88,none,1
TXN03157,shoes,87099,41483,1,1,1,0.47,0.99,3,1.0,none,1
TXN03158,flight,71198,115509,1,1,1,0.85,0.59,0,0.38,budget_violation,0
TXN03159,laptop,79103,55407,1,0,1,0.42,0.89,0,0.43,quantity_violation,0
TXN03160,hotel,23572,19581,1,1,1,0.83,0.74,5,0.89,none,1
TXN03161,shoes,97770,39041,1,1,1,0.98,0.59,5,0.96,none,1
TXN03162,flight,88419,68961,1,1,1,0.47,0.96,0,0.88,none,1
TXN03163,flight,74281,28000,1,1,1,0.33,0.48,5,0.93,none,1
TXN03164,hotel,46022,45088,0,1,1,0.37,0.53,1,0.64,category_mismatch,0
TXN03165,headphones,61816,51940,1,1,1,0.78,0.81,1,0.95,none,1
TXN03166,flight,25653,29084,1,1,1,0.47,0.61,0,0.34,budget_violation,0
TXN03167,headphones,53573,49257,1,1,1,0.87,0.49,3,0.97,none,1
TXN03168,groceries,25009,13523,1,1,1,0.78,0.71,3,0.84,none,1
TXN03169,shoes,73614,40124,1,1,1,0.5,0.97,2,0.93,none,1
TXN03170,groceries,6371,5585,1,1,1,0.74,0.75,2,0.82,none,1
TXN03171,books,88236,45274,1,1,1,0.88,0.59,5,0.84,none,1
TXN03172,books,92558,52559,1,1,0,0.43,0.91,3,0.43,time_violation,0
TXN03173,shoes,58968,106040,1,1,1,0.4,0.45,2,0.62,budget_violation,0
TXN03174,flight,56466,47078,1,1,1,0.82,0.86,2,0.98,none,1
TXN03175,headphones,99730,65780,1,1,1,0.67,0.71,5,0.89,none,1
TXN03176,headphones,2850,2716,1,1,1,0.6,0.54,4,0.97,none,1
TXN03177,shoes,3644,1692,1,1,1,0.73,0.6,0,0.89,none,1
TXN03178,books,8774,2831,1,1,1,0.53,0.77,4,0.91,none,1
TXN03179,headphones,89759,53239,1,1,1,0.46,0.88,1,0.99,none,1
TXN03180,shoes,37752,33200,1,1,1,0.67,0.73,0,0.86,none,1
TXN03181,flight,12855,9707,1,1,1,0.34,0.62,1,0.88,none,1
TXN03182,flight,7055,2831,1,1,1,0.42,0.83,0,0.85,none,1
TXN03183,headphones,62784,35143,1,1,1,0.57,0.51,4,0.81,none,1
TXN03184,flight,39378,32445,1,1,1,0.74,0.52,0,0.9,none,1
TXN03185,shoes,85790,80768,1,1,0,0.56,0.95,0,0.64,time_violation,0
TXN03186,headphones,88093,56262,1,1,1,0.38,0.79,2,0.8,none,1
TXN03187,headphones,90564,87313,1,1,1,0.96,0.76,3,0.98,none,1
TXN03188,flight,9418,4233,1,1,1,0.41,0.47,3,0.83,none,1
TXN03189,smartphone,98470,73319,1,1,1,0.87,0.49,0,0.5,merchant_violation,0
TXN03190,shoes,53044,18717,1,1,1,0.53,0.53,3,0.89,none,1
TXN03191,books,15930,8782,1,1,1,0.7,0.81,3,0.8,none,1
TXN03192,hotel,46384,37957,1,1,1,0.89,0.45,1,0.81,none,1
TXN03193,hotel,42654,21452,0,1,1,0.84,0.63,4,0.32,category_mismatch,0
TXN03194,books,73738,67908,1,1,1,0.82,0.59,2,0.98,none,1
TXN03195,headphones,78915,45757,1,1,1,0.83,0.43,5,0.96,none,1
TXN03196,hotel,2115,1698,1,1,1,0.44,0.64,5,0.89,none,1
TXN03197,flight,40006,27025,1,1,1,0.81,0.54,3,0.91,none,1
TXN03198,smartphone,6852,6269,0,1,1,0.77,0.67,0,0.22,category_mismatch,0
TXN03199,flight,14124,9712,1,0,1,0.37,0.59,1,0.2,quantity_violation,0
TXN03200,shoes,71178,29776,1,1,1,0.86,0.5,4,0.95,none,1
TXN03201,smartphone,99600,66341,1,1,1,0.81,0.78,1,0.88,none,1
TXN03202,laptop,32137,24864,1,1,1,0.78,0.79,5,0.9,none,1
TXN03203,shoes,97767,30194,1,1,1,0.82,0.76,2,0.93,none,1
TXN03204,groceries,64195,68518,1,1,1,0.39,0.55,5,0.25,budget_violation,0
TXN03205,laptop,63113,39112,1,1,1,0.6,0.56,2,0.97,none,1
TXN03206,laptop,86748,76907,1,1,1,0.52,0.51,3,0.8,none,1
TXN03207,flight,11607,10649,1,1,1,0.71,0.45,2,0.96,none,1
TXN03208,hotel,48422,34387,1,0,1,0.63,0.77,2,0.37,quantity_violation,0
TXN03209,smartphone,79648,59676,1,1,0,0.47,0.67,5,0.61,time_violation,0
TXN03210,groceries,99314,61600,1,1,0,0.55,0.46,5,0.4,time_violation,0
TXN03211,groceries,58752,56282,1,1,1,0.56,0.7,3,0.82,none,1
TXN03212,books,98968,116228,1,1,1,0.4,0.81,5,0.58,budget_violation,0
TXN03213,hotel,88453,30798,1,1,1,0.51,0.63,3,0.84,none,1
TXN03214,groceries,27842,8369,1,1,1,0.97,0.47,3,0.88,none,1
TXN03215,smartphone,90679,120688,1,1,1,0.51,0.54,4,0.4,budget_violation,0
TXN03216,groceries,28159,16640,1,1,1,0.64,0.91,3,0.86,none,1
TXN03217,groceries,78746,50249,1,1,1,0.32,0.63,4,0.96,none,1
TXN03218,shoes,1391,848,1,1,1,0.78,0.95,1,0.4,merchant_violation,0
TXN03219,shoes,91452,76440,1,1,1,0.7,0.51,1,0.96,none,1
TXN03220,smartphone,87680,55921,1,1,1,0.34,0.6,1,0.86,none,1
TXN03221,laptop,35632,28131,0,1,1,0.36,0.67,1,0.46,category_mismatch,0
TXN03222,hotel,63890,32597,0,1,1,0.68,0.67,4,0.59,category_mismatch,0
TXN03223,groceries,86459,57696,1,1,0,0.61,0.77,5,0.46,time_violation,0
TXN03224,hotel,76569,38238,1,1,1,0.73,0.77,0,0.86,none,1
TXN03225,headphones,14953,5641,1,1,1,0.68,0.65,2,1.0,none,1
TXN03226,flight,68735,47222,1,1,1,0.67,0.46,0,0.89,none,1
TXN03227,books,28690,22358,1,1,1,0.97,0.82,3,0.97,none,1
TXN03228,smartphone,54468,64061,1,1,1,0.62,0.97,2,0.42,budget_violation,0
TXN03229,headphones,98628,58199,1,1,1,0.59,0.58,3,0.84,none,1
TXN03230,smartphone,12623,11665,1,1,1,0.67,0.81,4,0.93,none,1
TXN03231,laptop,52375,50459,1,1,1,0.79,0.47,1,0.93,none,1
TXN03232,laptop,66482,44810,1,1,0,0.86,0.82,0,0.39,time_violation,0
TXN03233,shoes,56258,48473,1,1,1,0.47,0.68,4,0.87,none,1
TXN03234,laptop,99869,51665,1,1,1,0.72,0.43,3,0.93,none,1
TXN03235,flight,99269,88176,1,1,1,0.65,0.61,3,0.65,merchant_violation,0
TXN03236,shoes,90139,64016,1,1,1,0.83,0.47,3,0.97,none,1
TXN03237,shoes,80135,32202,1,1,1,0.53,0.98,2,0.82,none,1
TXN03238,hotel,10140,8014,1,1,1,0.43,0.73,0,0.93,none,1
TXN03239,hotel,65688,60999,1,1,1,0.93,0.46,5,1.0,none,1
TXN03240,shoes,54191,20866,1,1,1,0.68,0.54,4,0.85,none,1
TXN03241,hotel,13801,11128,1,1,1,0.69,0.59,0,0.86,none,1
TXN03242,shoes,7910,2421,1,1,1,0.84,0.68,3,0.9,none,1
TXN03243,flight,82495,58928,1,1,1,0.76,0.62,4,0.47,merchant_violation,0
TXN03244,headphones,83527,122935,1,1,1,0.82,0.76,1,0.55,budget_violation,0
TXN03245,books,64367,59502,1,1,1,0.53,0.97,0,0.88,none,1
TXN03246,smartphone,9721,4384,1,1,1,0.74,0.52,3,0.89,none,1
TXN03247,books,91755,76012,1,1,0,0.79,0.98,5,0.66,time_violation,0
TXN03248,hotel,18380,13829,1,1,1,0.81,0.97,0,0.94,none,1
TXN03249,shoes,9038,8483,1,1,1,0.43,0.54,2,0.86,none,1
TXN03250,laptop,13339,4934,1,1,1,0.85,0.57,1,0.86,none,1
TXN03251,hotel,21355,16394,1,1,1,0.41,0.57,2,0.8,none,1
TXN03252,hotel,58569,46333,1,1,1,0.96,0.47,5,0.9,none,1
TXN03253,smartphone,45087,22172,1,1,1,0.73,0.75,0,0.86,none,1
TXN03254,flight,26218,19244,1,1,1,0.35,0.52,0,0.86,none,1
TXN03255,headphones,40332,40053,1,1,1,0.78,0.77,4,0.98,none,1
TXN03256,headphones,51533,39534,1,1,1,0.88,0.44,5,0.84,none,1
TXN03257,groceries,42880,18304,1,1,1,0.7,0.99,0,0.93,none,1
TXN03258,headphones,32701,26088,1,1,1,0.6,0.8,3,0.92,none,1
TXN03259,headphones,75691,34984,1,1,1,0.57,0.74,0,0.97,none,1
TXN03260,shoes,80800,71511,1,1,1,0.86,0.87,2,0.83,none,1
TXN03261,headphones,39542,33083,1,1,0,0.66,0.51,3,0.3,time_violation,0
TXN03262,hotel,89414,64660,1,1,1,0.97,0.55,3,0.87,none,1
TXN03263,groceries,58170,27809,1,1,1,0.33,0.66,2,0.96,none,1
TXN03264,headphones,38260,22508,1,1,1,0.96,0.97,4,0.36,merchant_violation,0
TXN03265,laptop,59951,54591,1,0,1,0.32,0.92,1,0.69,quantity_violation,0
TXN03266,flight,80793,74472,1,1,0,0.91,0.55,3,0.6,time_violation,0
TXN03267,groceries,38143,20059,1,1,1,0.37,0.92,3,0.87,none,1
TXN03268,hotel,61018,46466,1,1,1,0.3,0.86,4,0.37,merchant_violation,0
TXN03269,headphones,73152,45261,1,1,1,0.95,0.99,5,0.95,none,1
TXN03270,groceries,88420,86121,1,1,1,0.6,0.75,4,0.92,none,1
TXN03271,books,3149,1179,1,1,1,0.79,0.91,0,0.97,none,1
TXN03272,groceries,77577,62884,1,0,1,0.94,0.45,1,0.6,quantity_violation,0
TXN03273,hotel,94824,58186,1,1,1,0.54,0.69,2,0.88,none,1
TXN03274,flight,1006,355,1,1,1,0.81,0.65,0,0.94,none,1
TXN03275,groceries,65408,31561,1,1,1,0.92,0.81,1,0.86,none,1
TXN03276,shoes,49226,36809,1,1,1,0.6,0.71,0,0.98,none,1
TXN03277,hotel,43494,13554,1,1,1,0.53,0.65,5,0.92,none,1
TXN03278,shoes,64500,21407,1,1,1,0.88,0.85,2,0.98,none,1
TXN03279,groceries,10450,8277,1,1,1,0.71,0.94,3,0.82,none,1
TXN03280,laptop,18046,17797,1,1,1,0.78,0.54,2,0.97,none,1
TXN03281,books,57076,47310,1,1,1,0.91,0.58,0,0.93,none,1
TXN03282,shoes,68803,48236,1,1,1,0.83,0.64,4,0.97,none,1
TXN03283,groceries,26672,14551,1,1,1,0.31,0.9,0,0.95,none,1
TXN03284,headphones,58576,33046,1,1,1,0.53,0.98,4,0.93,none,1
TXN03285,laptop,39528,25795,1,1,1,0.56,0.94,5,0.9,none,1
TXN03286,flight,69705,44081,1,1,1,0.92,0.63,3,0.83,none,1
TXN03287,shoes,98957,47262,1,1,1,0.78,0.53,4,0.85,none,1
TXN03288,groceries,98938,46621,1,1,1,0.37,0.44,1,0.84,none,1
TXN03289,flight,58638,21235,1,1,1,0.8,0.85,0,0.89,none,1
TXN03290,shoes,17257,8818,1,1,1,0.91,0.68,3,0.83,none,1
TXN03291,groceries,18813,18065,1,1,1,0.61,0.59,0,0.9,none,1
TXN03292,books,65998,64882,1,1,0,0.9,0.77,5,0.34,time_violation,0
TXN03293,shoes,38389,30672,1,1,1,0.4,0.61,1,0.89,none,1
TXN03294,books,34259,31122,1,1,1,0.97,0.87,3,0.88,none,1
TXN03295,groceries,74082,23522,1,1,1,0.91,0.41,3,0.88,none,1
TXN03296,flight,11553,7065,1,1,1,0.44,0.45,2,0.95,none,1
TXN03297,shoes,86424,29520,1,1,1,0.71,0.87,5,0.94,none,1
TXN03298,hotel,97793,67115,1,1,0,0.55,0.7,1,0.57,time_violation,0
TXN03299,hotel,46010,38066,1,0,1,0.6,0.55,1,0.66,quantity_violation,0
TXN03300,headphones,54951,17712,1,1,1,0.78,0.95,0,0.97,none,1
TXN03301,laptop,35108,31556,1,1,1,0.7,0.45,0,0.95,none,1
TXN03302,hotel,77665,59489,1,1,1,0.88,0.45,4,0.94,none,1
TXN03303,groceries,42203,15224,1,1,1,0.37,0.93,4,0.84,none,1
TXN03304,books,37265,13175,1,1,1,0.81,0.68,3,0.98,none,1
TXN03305,groceries,67993,20400,1,1,1,0.8,0.84,3,0.88,none,1
TXN03306,groceries,72769,57903,1,1,1,0.31,0.62,1,0.87,none,1
TXN03307,flight,79695,24844,1,1,1,0.75,0.44,5,0.83,none,1
TXN03308,shoes,91656,72144,0,1,1,0.43,0.65,2,0.63,category_mismatch,0
TXN03309,flight,37469,29086,1,1,1,0.74,0.65,1,0.81,none,1
TXN03310,laptop,47472,68784,1,1,1,0.56,0.58,2,0.43,budget_violation,0
TXN03311,shoes,28946,25663,1,1,1,0.48,0.84,4,0.87,none,1
TXN03312,hotel,60664,55435,1,0,1,0.3,0.6,2,0.34,quantity_violation,0
TXN03313,laptop,98819,41161,1,1,1,0.81,0.87,3,0.93,none,1
TXN03314,flight,11759,9682,1,1,1,0.79,0.92,3,0.86,none,1
TXN03315,books,63792,28237,1,1,1,0.98,0.95,0,0.9,none,1
TXN03316,shoes,2135,1466,1,1,1,0.49,0.97,3,0.59,merchant_violation,0
TXN03317,smartphone,46778,45273,1,1,1,0.84,0.62,1,0.55,merchant_violation,0
TXN03318,books,73139,39539,1,1,1,0.74,0.77,4,0.9,none,1
TXN03319,smartphone,23388,16086,1,1,1,0.56,0.62,4,0.97,none,1
TXN03320,smartphone,50386,41847,1,1,1,0.42,0.72,0,0.92,none,1
TXN03321,hotel,70794,49581,1,1,1,0.68,0.83,0,0.95,none,1
TXN03322,shoes,70844,66102,1,0,1,0.43,0.48,4,0.69,quantity_violation,0
TXN03323,headphones,41862,15570,1,1,1,0.73,0.62,3,0.95,none,1
TXN03324,shoes,7818,6370,1,1,1,0.37,0.44,2,0.83,none,1
TXN03325,shoes,39691,50478,1,1,1,0.58,0.52,0,0.37,budget_violation,0
TXN03326,flight,48506,85574,1,1,1,0.52,0.42,0,0.6,budget_violation,0
TXN03327,hotel,2345,1578,1,1,1,0.77,0.46,0,0.92,none,1
TXN03328,groceries,48259,24716,1,1,1,0.84,0.59,3,0.95,none,1
TXN03329,groceries,32113,16499,1,1,1,0.99,0.58,4,0.95,none,1
TXN03330,headphones,79333,31650,1,1,1,0.96,0.91,4,0.85,none,1
TXN03331,headphones,8218,6402,1,1,1,0.95,0.95,0,0.8,none,1
TXN03332,smartphone,92065,90918,1,1,1,0.57,0.77,0,0.81,none,1
TXN03333,headphones,21976,8654,1,1,1,0.82,0.64,1,0.88,none,1
TXN03334,headphones,20915,15539,1,1,1,0.65,0.96,3,0.83,none,1
TXN03335,groceries,82039,46517,1,1,1,0.4,0.72,5,0.85,none,1
TXN03336,smartphone,98747,77452,1,0,1,0.4,0.88,5,0.66,quantity_violation,0
TXN03337,flight,65523,50821,0,1,1,0.62,0.82,1,0.27,category_mismatch,0
TXN03338,laptop,85592,80371,1,1,1,0.49,0.6,3,0.95,none,1
TXN03339,hotel,26083,24974,1,1,1,0.4,0.61,2,0.87,none,1
TXN03340,laptop,44408,29229,1,1,1,0.95,0.79,5,0.99,none,1
TXN03341,groceries,3088,1021,1,1,1,0.69,0.5,1,0.85,none,1
TXN03342,groceries,48004,44187,1,1,1,0.48,0.97,3,0.94,none,1
TXN03343,flight,6460,2043,1,1,1,0.91,0.78,5,0.92,none,1
TXN03344,flight,58101,45404,1,1,1,0.44,0.46,3,0.87,none,1
TXN03345,flight,57546,26148,1,1,1,0.69,0.72,4,0.89,none,1
TXN03346,groceries,46559,45989,1,1,1,0.98,0.77,1,0.81,none,1
TXN03347,groceries,87376,51698,1,1,1,0.39,0.96,4,0.8,none,1
TXN03348,smartphone,13804,12529,1,1,1,0.69,0.41,2,0.9,none,1
TXN03349,hotel,88216,82198,1,1,1,0.36,0.75,0,0.84,none,1
TXN03350,laptop,28173,23438,1,1,1,0.81,0.91,4,0.92,none,1
TXN03351,flight,96663,94282,0,1,1,0.7,0.58,4,0.56,category_mismatch,0
TXN03352,smartphone,35028,24321,1,1,1,0.33,0.62,2,0.89,none,1
TXN03353,shoes,78139,28527,1,1,1,0.81,0.68,5,0.81,none,1
TXN03354,flight,96513,72067,1,1,0,0.87,0.55,4,0.58,time_violation,0
TXN03355,groceries,83154,69779,1,1,1,0.88,0.6,5,0.93,none,1
TXN03356,headphones,49176,47085,1,1,1,0.67,0.51,1,0.91,none,1
TXN03357,headphones,94966,28596,1,1,1,0.83,0.72,1,0.85,none,1
TXN03358,shoes,6470,4250,1,1,1,0.54,0.72,2,0.94,none,1
TXN03359,groceries,64564,48254,1,1,1,0.65,0.77,3,0.86,none,1
TXN03360,shoes,63866,51977,1,1,1,0.7,0.9,3,0.87,none,1
TXN03361,smartphone,31284,13779,1,1,1,0.96,0.59,2,0.94,none,1
TXN03362,flight,79603,75355,1,1,1,0.79,0.69,4,0.94,none,1
TXN03363,hotel,12401,4279,1,1,1,0.75,0.98,3,0.94,none,1
TXN03364,headphones,57169,47589,1,1,1,0.89,0.79,4,0.92,none,1
TXN03365,groceries,34708,16928,1,1,1,0.58,0.87,0,0.95,none,1
TXN03366,groceries,41721,30371,1,1,1,0.61,0.76,1,0.99,none,1
TXN03367,laptop,7530,3347,1,1,1,0.82,0.89,0,0.97,none,1
TXN03368,groceries,26122,9406,1,1,1,0.82,0.75,5,0.93,none,1
TXN03369,headphones,37802,24207,1,1,1,0.68,0.85,2,0.59,merchant_violation,0
TXN03370,headphones,63861,43892,1,1,1,0.7,0.71,2,0.89,none,1
TXN03371,laptop,11854,10810,1,1,1,0.98,0.56,1,0.84,none,1
TXN03372,hotel,73554,68790,1,0,1,0.61,0.55,4,0.4,quantity_violation,0
TXN03373,books,14674,7753,1,1,1,0.49,0.93,2,0.85,none,1
TXN03374,headphones,52504,38972,1,1,0,0.49,0.85,3,0.52,time_violation,0
TXN03375,headphones,65981,57713,1,0,1,0.58,0.82,2,0.51,quantity_violation,0
TXN03376,smartphone,15035,6122,1,1,1,0.67,0.99,3,0.89,none,1
TXN03377,headphones,66707,22000,1,1,1,0.99,0.93,2,0.99,none,1
TXN03378,shoes,74017,115109,1,1,1,0.62,0.92,4,0.27,budget_violation,0
TXN03379,headphones,51630,31430,1,0,1,0.73,0.64,5,0.46,quantity_violation,0
TXN03380,hotel,99092,60651,1,1,1,0.73,0.9,3,0.97,none,1
TXN03381,smartphone,88333,61285,1,1,1,0.7,0.46,4,0.81,none,1
TXN03382,books,50105,20403,1,1,1,0.77,0.57,0,0.96,none,1
TXN03383,headphones,45440,62347,1,1,1,0.49,0.72,4,0.58,budget_violation,0
TXN03384,shoes,68810,36843,1,1,1,0.7,0.56,3,0.89,none,1
TXN03385,groceries,42843,13953,1,1,1,0.31,0.6,5,0.92,none,1
TXN03386,shoes,84708,38614,1,1,1,0.84,0.72,5,0.9,none,1
TXN03387,flight,54808,23145,1,1,1,0.4,0.4,4,0.85,none,1
TXN03388,laptop,64815,62522,1,1,1,0.47,0.92,2,0.84,none,1
TXN03389,books,62160,96223,1,1,1,0.38,0.97,5,0.33,budget_violation,0
